molecule_chembl_id,activity_value_nm,activity_type,relation,smiles,heavy_atoms
CHEMBL4164724,100000.0,IC50,>,CCCS(=O)(=O)n1cc(/C=C/C(=O)c2ccncc2)c2ccccc21,25
CHEMBL166288,100000.0,Ki,>,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(C(=O)NS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,23
CHEMBL3291005,100000.0,IC50,>,Cc1ccc(S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O)cc1,20
CHEMBL350323,100000.0,IC50,>,COc1ccc2cc(S(N)(=O)=O)n(S(=O)(=O)c3ccccc3)c2c1,24
CHEMBL1084920,100000.0,IC50,=,NS(=O)(=O)NCc1csc2ccc(Br)cc12,16
CHEMBL26915,100000.0,IC50,>,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,24
CHEMBL139,100000.0,IC50,>,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,19
CHEMBL338802,100000.0,IC50,>,N=C(N)NS(=O)(=O)c1ccc(N)cc1,14
CHEMBL423041,100000.0,IC50,>,CS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)c(C(F)(F)F)n2)cc1,26
CHEMBL168408,100000.0,Ki,>,CC(C)N(C(C)C)S(N)(=O)=O,11
CHEMBL355690,100000.0,Ki,>,CC(C)CN(CC(C)C)S(N)(=O)=O,13
CHEMBL3291000,100000.0,IC50,>,O=P(O)(O)C(NS(=O)(=O)c1ccccc1)P(=O)(O)O,19
CHEMBL4101230,100000.0,IC50,>,Cc1cc(S)c2ncccc2c1,12
